Product_name,Product_url,brand,Sale_price,MRP,Discount_percentage,Number_of_ratings,Number_of_reviews,Type_of_washing
"Lloyd 8 kg Fully Automatic Top Load Silver, Black", https://www.flipkart.com/lloyd-8-kg-fully-automatic-top-load-silver-black/p/itmf3psgttgmbbfd?pid=WMNF36RUZQRXWYB7,Lloyd,"18,035","22,590",20,34,5,Fully Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itm2b689f02ca434?pid=WMNFRGAM5RPEJGZ3,SAMSUNG,"17,199","23,200",25,11,3,Fully Automatic Top Load
ONIDA 6.8 kg Fully Automatic Top Load Red, https://www.flipkart.com/onida-6-8-kg-fully-automatic-top-load-red/p/itmekybggz8cjand?pid=WMNEKYBGNXTHHMW3,ONIDA,"16,990","18,990",10,305,87,Fully Automatic Top Load
"Haier 7 kg Semi Automatic Top Load Black, White", https://www.flipkart.com/haier-7-kg-semi-automatic-top-load-black-white/p/itmfgxnxjkwnngyj?pid=WMNFZFYAG4G7CWBF,Haier,"10,030","13,500",25,351,39,Semi Automatic Top Load
LG 9 kg Fully Automatic Top Load Silver, https://www.flipkart.com/lg-9-kg-fully-automatic-top-load-silver/p/itm8370383e2a756?pid=WMNFKPT2YDHFVA8S,LG,"30,299","36,990",18,0,0,Fully Automatic Top Load
SAMSUNG 7 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-silver/p/itm59f1d0b6a3e31?pid=WMNFQYGAH8RZSDKU,SAMSUNG,"19,400","26,412",26,10,1,Fully Automatic Top Load
SAMSUNG 6 kg Fully Automatic Front Load Silver, https://www.flipkart.com/samsung-6-kg-fully-automatic-front-load-silver/p/itmbe741e42ffe68?pid=WMNFU5XFAYQANNBZ,SAMSUNG,"27,480","32,190",14,0,0,Fully Automatic Front Load
SAMSUNG 6 kg Inverter Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/samsung-6-kg-inverter-fully-automatic-front-load-in-built-heater-white/p/itmfggzguu2yfnns?pid=WMNFGGZGYVTGGH4G,SAMSUNG,"24,990","30,300",17,88,8,Fully Automatic Front Load
BOSCH 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmc4e63e32ca58a?pid=WMNGF53WFFZKFZDB,BOSCH,"31,914","38,399",16,0,0,Fully Automatic Front Load
Whirlpool 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-7-kg-fully-automatic-top-load-grey/p/itme5e5phcdvppnn?pid=WMNE5E5ZQJ7DHYUV,Whirlpool,"15,690","17,850",12,"14,534","1,947",Fully Automatic Top Load
Voltas Beko 8 kg Semi Automatic Top Load White, https://www.flipkart.com/voltas-beko-8-kg-semi-automatic-top-load-white/p/itmf93d0f53e5fe4?pid=WMNFZYZHZNS7HZGQ,Voltas,"11,999","14,890",19,0,0,Semi Automatic Top Load
SAMSUNG 7.5 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/samsung-7-5-kg-fully-automatic-top-load-maroon/p/itmf4935355901b4?pid=WMNFQ9XQGNBQSJY8,SAMSUNG,"20,790","25,300",17,125,9,Fully Automatic Top Load
"Haier 7 kg Fully Automatic Top Load Grey, Maroon", https://www.flipkart.com/haier-7-kg-fully-automatic-top-load-grey-maroon/p/itmeux3u8r4dqper?pid=WMNFG6TFH7HCWMVD,Haier,"15,900","23,750",33,29,3,Fully Automatic Top Load
Whirlpool 7.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-grey/p/itmc11bf3c395b20?pid=WMNFZ2WY3XSHDZ6D,Whirlpool,"16,890","19,990",15,81,12,Fully Automatic Top Load
Whirlpool 6.5 kg Semi Automatic Top Load, https://www.flipkart.com/whirlpool-6-5-kg-semi-automatic-top-load/p/itme7kthqv3mgcsx?pid=WMNE7KTHTCFUNUPS,Whirlpool,"10,359","11,209",7,81,3,Semi Automatic Top Load
Godrej 7.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-7-5-kg-fully-automatic-top-load-grey/p/itmfgqwzr2vqwrpt?pid=WMNFGQWZWSWAERZB,Godrej,"16,233","26,300",38,774,82,Fully Automatic Top Load
"Whirlpool 9 kg 5 Star, Hard Water wash Semi Automatic Top Load Silver, Grey", https://www.flipkart.com/whirlpool-9-kg-5-star-hard-water-wash-semi-automatic-top-load-silver-grey/p/itm4f7ac5cabc517?pid=WMNFG6TFPJ95ZAPG,Whirlpool,"13,799","17,100",19,"7,291",883,Semi Automatic Top Load
SAMSUNG 7.5 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/samsung-7-5-kg-fully-automatic-top-load-maroon/p/itmd443b263bbe22?pid=WMNFVTYHY5RFCZ9X,SAMSUNG,"21,300","24,100",11,8,0,Fully Automatic Top Load
Whirlpool 9.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-9-5-kg-fully-automatic-top-load-grey/p/itmfbrvyhgfpwcbr?pid=WMNFBRVYMGHHRHHD,Whirlpool,"26,999","35,350",23,143,22,Fully Automatic Top Load
BOSCH 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/bosch-7-kg-fully-automatic-top-load-grey/p/itmfcf8hu6cejncw?pid=WMNFCF8HG7HBHPRW,BOSCH,"18,099","23,599",23,53,5,Fully Automatic Top Load
BOSCH 6.5 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-6-5-kg-fully-automatic-front-load-in-built-heater-white/p/itmektzyncrhqexr?pid=WMNEKTZYY7SEAHTG,BOSCH,"29,990","30,850",2,318,58,Fully Automatic Front Load
"Avoir 8 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/avoir-8-kg-semi-automatic-top-load-white-blue/p/itmfdxhwjdfmbjq9?pid=WMNFDXHWCA9YUU3F,Avoir,"9,290","16,990",45,92,12,Semi Automatic Top Load
Lloyd 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lloyd-7-kg-fully-automatic-top-load-grey/p/itm0d5c5ae64a38f?pid=WMNFRGHSM4PGRWH8,Lloyd,"15,990","20,990",23,3,1,Fully Automatic Top Load
LG 10 kg 5 Star Rating Fully Automatic Top Load Silver, https://www.flipkart.com/lg-10-kg-5-star-rating-fully-automatic-top-load-silver/p/itmf3c4643bc4356?pid=WMNFKPT2KDNFUVCY,LG,"30,990","35,990",13,114,10,Fully Automatic Top Load
"Panasonic 8 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/panasonic-8-kg-semi-automatic-top-load-red-white/p/itm3efd1f0251985?pid=WMNFPDNHSGYCFJFY,Panasonic,"14,955","16,700",10,0,0,Semi Automatic Top Load
Haier 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/haier-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmb93aa2c8679e9?pid=WMNFUYXA2SJ7W8UF,Haier,"24,430","33,990",28,9,1,Fully Automatic Front Load
"Whirlpool 8.5 kg 5 Star, Power Dry Technology Semi Automatic Top Load Maroon", https://www.flipkart.com/whirlpool-8-5-kg-5-star-power-dry-technology-semi-automatic-top-load-maroon/p/itmdd5a4403014f9?pid=WMNFN7VZGH9YZX6Z,Whirlpool,"13,990","16,250",13,"3,164",346,Semi Automatic Top Load
LG 7 kg Fully Automatic Top Load Black, https://www.flipkart.com/lg-7-kg-fully-automatic-top-load-black/p/itmexh6feuvhf5nu?pid=WMNEXH6FZWHTMV2D,LG,"25,190","29,890",15,54,11,Fully Automatic Top Load
LG 11 kg Fully Automatic Top Load with In-built Heater Black, https://www.flipkart.com/lg-11-kg-fully-automatic-top-load-in-built-heater-black/p/itmbb8840d1bf7d0?pid=WMNFJKR8MPP7MJ7H,LG,"43,990","47,990",8,82,9,Fully Automatic Top Load
BOSCH 10 kg Fully Automatic Top Load Silver, https://www.flipkart.com/bosch-10-kg-fully-automatic-top-load-silver/p/itmf7fhgxzvdgyyg?pid=WMNF7FHGJZ4H9FNU,BOSCH,"31,300","36,649",14,31,6,Fully Automatic Top Load
Haier 8 kg Fully Automatic Front Load Gold, https://www.flipkart.com/haier-8-kg-fully-automatic-front-load-gold/p/itmeux3uyzjyhfcf?pid=WMNEUX3UZNXR5TQF,Haier,"38,490","49,990",23,8,2,Fully Automatic Front Load
Lloyd 6.5 kg Fully Automatic Top Load Blue, https://www.flipkart.com/lloyd-6-5-kg-fully-automatic-top-load-blue/p/itmej3nh8yvhwh3n?pid=WMNEJ3NHTBCZMNVM,Lloyd,"14,500","15,908",8,75,4,Fully Automatic Top Load
LG 7 kg 5 Star Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-7-kg-5-star-fully-automatic-front-load-in-built-heater-white/p/itmcc6b96045d6f5?pid=WMNFTPBYFGCYUYAG,LG,"35,720","43,490",17,"1,237",161,Fully Automatic Front Load
LG 18 kg Fully Automatic Top Load with In-built Heater Black, https://www.flipkart.com/lg-18-kg-fully-automatic-top-load-in-built-heater-black/p/itmb6b10fd11b38d?pid=WMNFJKR8ATXNXGM4,LG,"56,999","69,990",18,8,0,Fully Automatic Top Load
"Whirlpool 8 kg 5 Star, Supersoak Technology Semi Automatic Top Load Purple", https://www.flipkart.com/whirlpool-8-kg-5-star-supersoak-technology-semi-automatic-top-load-purple/p/itmf7nvwrycfygsb?pid=WMNEN6A2GJYRHTHF,Whirlpool,"12,450","14,700",15,"4,645",596,Semi Automatic Top Load
Voltas Beko 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/voltas-beko-6-2-kg-fully-automatic-top-load-grey/p/itm407c34bc760e4?pid=WMNFTY4T7ECXFFGX,Voltas,"16,600","19,990",16,81,9,Fully Automatic Top Load
Haier 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-7-kg-fully-automatic-top-load-grey/p/itmeux3ubd2dvpwy?pid=WMNEUX3UWXAZ5RZA,Haier,"18,499","25,250",26,0,0,Fully Automatic Top Load
LG 7 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/lg-7-kg-fully-automatic-front-load-in-built-heater-silver/p/itm9ff3957eced6b?pid=WMNFTPBYPZUUFJUR,LG,"39,990","40,990",2,26,2,Fully Automatic Front Load
LG 6.5 kg Inverter Fully Automatic Top Load Silver, https://www.flipkart.com/lg-6-5-kg-inverter-fully-automatic-top-load-silver/p/itmf3j42aahba4zh?pid=WMNF3A6NKTRQMYDG,LG,"21,490","24,990",14,24,3,Fully Automatic Top Load
BOSCH 7 kg Fully Automatic Top Load Silver, https://www.flipkart.com/bosch-7-kg-fully-automatic-top-load-silver/p/itmf6srzxtyxfxh3?pid=WMNF6SRZJYFUEHVF,BOSCH,"21,290","25,599",16,75,9,Fully Automatic Top Load
LG 9 kg 5 star Fully Automatic Top Load Grey, https://www.flipkart.com/lg-9-kg-5-star-fully-automatic-top-load-grey/p/itm8370383e2a756?pid=WMNFMAFYQNYXG8SA,LG,"29,490","36,990",20,426,41,Fully Automatic Top Load
SAMSUNG 6 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/samsung-6-kg-fully-automatic-front-load-in-built-heater-silver/p/itmfggzgzmqhmuq8?pid=WMNFGGZGS4M2GREA,SAMSUNG,"27,999","34,200",18,4,1,Fully Automatic Front Load
"Haier 8.5 kg Semi Automatic Top Load Black, White, Grey", https://www.flipkart.com/haier-8-5-kg-semi-automatic-top-load-black-white-grey/p/itm3df3f967c3dec?pid=WMNFME34DCK8NFSJ,Haier,"12,990","16,250",20,351,39,Semi Automatic Top Load
Voltas Beko 8.5 kg Semi Automatic Top Load Blue, https://www.flipkart.com/voltas-beko-8-5-kg-semi-automatic-top-load-blue/p/itmc78eb5dbbd62d?pid=WMNFTY4TG7CJT5SG,Voltas,"13,299","18,990",29,297,46,Semi Automatic Top Load
"Voltas Beko 8.5 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/voltas-beko-8-5-kg-semi-automatic-top-load-white-grey/p/itm39f45308a485a?pid=WMNFTY4TV3WUVZHZ,Voltas,"11,790","17,490",32,81,9,Semi Automatic Top Load
"DMR 3/1.5 kg Washer with Dryer White, Blue", https://www.flipkart.com/dmr-3-1-5-kg-washer-dryer-white-blue/p/itmefjbwbcmhnqwt?pid=WMNEFJBSUQCBSZXP,DMR,"4,699","5,299",11,72,9,Washer with Dryer | 240 W
Siemens 7 kg Fully Automatic Front Load Silver, https://www.flipkart.com/siemens-7-kg-fully-automatic-front-load-silver/p/itme8hdzfzhdphkh?pid=WMNE8HDZGUAMT6HF,Siemens,"28,990","37,500",22,47,7,Fully Automatic Front Load
ONIDA 8.5 kg Fully Automatic Top Load Gold, https://www.flipkart.com/onida-8-5-kg-fully-automatic-top-load-gold/p/itmew234wxnrbrk6?pid=WMNEW234WNTGSFYT,ONIDA,"18,538","25,990",28,90,12,Fully Automatic Top Load
Panasonic 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/panasonic-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmc7eac467037a7?pid=WMNFQAF4CXZTQRHD,Panasonic,"22,999","30,500",24,0,0,Fully Automatic Front Load
Whirlpool 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-7-kg-fully-automatic-top-load-grey/p/itmfcvzwhf3wjypp?pid=WMNFCVZWVCK7JG7F,Whirlpool,"19,750",mrp not available,0,"1,269",113,Fully Automatic Top Load
"Haier 7 kg Fully Automatic Top Load Grey, Black", https://www.flipkart.com/haier-7-kg-fully-automatic-top-load-grey-black/p/itmfg6tbha4mygkc?pid=WMNFG6TBYFZCBNFA,Haier,"17,570","23,490",25,4,1,Fully Automatic Top Load
Croma 6.5 kg Semi Automatic Top Load White, https://www.flipkart.com/croma-6-5-kg-semi-automatic-top-load-white/p/itmb36540c73cddb?pid=WMNFPCK4ZSKRGJZW,Croma,"7,490","12,000",37,229,24,Semi Automatic Top Load
SAMSUNG 9/6 kg For Complete Drying Washer with Dryer with In-built Heater Grey, https://www.flipkart.com/samsung-9-6-kg-complete-drying-washer-dryer-in-built-heater-grey/p/itmem8pzmp3sgffw?pid=WMNEM8PZB5GEZHEF,SAMSUNG,"66,200","74,500",11,8,1,Washer with Dryer | 2400 W
"SAMSUNG 8.5 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/samsung-8-5-kg-semi-automatic-top-load-white-blue/p/itmfdv6gxsrrhhqf?pid=WMNFDV6GD6FRGHQS,SAMSUNG,"15,799","16,199",2,149,17,Semi Automatic Top Load
BOSCH 9 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/bosch-9-kg-fully-automatic-front-load-in-built-heater-white/p/itmfdzjgewyktpqv?pid=WMNFDZJGVFTVRGD9,BOSCH,"71,990","77,999",7,9,2,Fully Automatic Front Load
"Lloyd 8.5 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/lloyd-8-5-kg-semi-automatic-top-load-red-white/p/itmfdvdxv9bvpewv?pid=WMNFDVDXTPJVHMS5,Lloyd,"12,599","16,290",22,10,0,Semi Automatic Top Load
Whirlpool 7 kg Fully Automatic Front Load White, https://www.flipkart.com/whirlpool-7-kg-fully-automatic-front-load-white/p/itmf3h7bmgcdzbht?pid=WMNEZQEUVBXZGYDU,Whirlpool,"27,319","33,569",18,92,10,Fully Automatic Front Load
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itm9da0b92a7a993?pid=WMNFK4SH6DWEQKGR,Godrej,"13,800","21,700",36,0,0,Fully Automatic Top Load
Siemens 7 kg Fully Automatic Front Load Grey, https://www.flipkart.com/siemens-7-kg-fully-automatic-front-load-grey/p/itmfygzfkyu42dan?pid=WMNFYGZF9RT94GJM,Siemens,"28,990","38,000",23,36,10,Fully Automatic Front Load
IFB 6.5 kg 5 Star Fully Automatic Top Load Red, https://www.flipkart.com/ifb-6-5-kg-5-star-fully-automatic-top-load-red/p/itme7n44adtxghgs?pid=WMNE7N44Y3JTGNZW,IFB,"22,990","23,190",0,"1,190",183,Fully Automatic Top Load
LG 6.5 kg Fully Automatic Top Load Black, https://www.flipkart.com/lg-6-5-kg-fully-automatic-top-load-black/p/itmf3j42x28hhzb4?pid=WMNF3A6NT7RFQVNU,LG,"22,990","25,190",8,15,2,Fully Automatic Top Load
"Mitashi 7.2 kg Semi Automatic Top Load Purple, White", https://www.flipkart.com/mitashi-7-2-kg-semi-automatic-top-load-purple-white/p/itmff8avw62x6kzs?pid=WMNFF8AVHXHBPGQH,Mitashi,"9,428","12,490",24,251,28,Semi Automatic Top Load
"Lloyd 7 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/lloyd-7-kg-semi-automatic-top-load-white-blue/p/itmccfc133a8c14b?pid=WMNFRGHSKYCZCJTV,Lloyd,"9,790","11,590",15,3,0,Semi Automatic Top Load
Whirlpool 7 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/whirlpool-7-kg-fully-automatic-top-load-maroon/p/itmf6f163fe8cd73?pid=WMNFZ2WZCSQ6TXGM,Whirlpool,"15,370","18,600",17,40,2,Fully Automatic Top Load
SAMSUNG 6 kg Fully Automatic Front Load White, https://www.flipkart.com/samsung-6-kg-fully-automatic-front-load-white/p/itmd0deb0e4be9b6?pid=WMNFQNFMHMHADKWW,SAMSUNG,"26,659","32,900",18,3,0,Fully Automatic Front Load
Whirlpool 8.5 kg Semi Automatic Top Load Silver, https://www.flipkart.com/whirlpool-8-5-kg-semi-automatic-top-load-silver/p/itm86943ab64d89f?pid=WMNFYM2S8S2DCHRE,Whirlpool,"13,549","16,000",15,4,0,Semi Automatic Top Load
BOSCH 8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/bosch-8-kg-fully-automatic-top-load-grey/p/itmf6srzz4tebknf?pid=WMNF7FHGTYGKHYSR,BOSCH,"24,490","28,990",15,169,15,Fully Automatic Top Load
SAMSUNG 7 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-silver/p/itm2c7a16569f19e?pid=WMNFQYGA3ZQNQ4WU,SAMSUNG,"28,900","30,510",5,0,0,Fully Automatic Top Load
SAMSUNG 7 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-maroon/p/itm521b4c8eb0bd3?pid=WMNFQYGAVH3GXYVM,SAMSUNG,"23,500","29,313",19,0,0,Fully Automatic Top Load
Whirlpool 8 kg Fully Automatic Front Load White, https://www.flipkart.com/whirlpool-8-kg-fully-automatic-front-load-white/p/itmezqeunwhgmgxp?pid=WMNEZQEUZTXKH3PZ,Whirlpool,"32,990","38,990",15,33,2,Fully Automatic Front Load
"Haier 9 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/haier-9-kg-semi-automatic-top-load-white-blue/p/itmeux3uxkqvzwxq?pid=WMNEUX3UHPXNBQF6,Haier,"12,830","15,500",17,124,16,Semi Automatic Top Load
Panasonic 6 kg Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/panasonic-6-kg-fully-automatic-front-load-in-built-heater-grey/p/itmf6b8tzunx6dqy?pid=WMNF6B8TSZ5MSFH8,Panasonic,"24,999","32,000",21,0,0,Fully Automatic Front Load
Siemens 7 kg Fully Automatic Front Load Grey, https://www.flipkart.com/siemens-7-kg-fully-automatic-front-load-grey/p/itmffyfhnb3tzyxs?pid=WMNFFYFHNGFMQ8ZP,Siemens,"28,990","37,000",21,29,5,Fully Automatic Front Load
"Haier 8.2 kg Semi Automatic Top Load Black, White", https://www.flipkart.com/haier-8-2-kg-semi-automatic-top-load-black-white/p/itm3e96326759c21?pid=WMNFNACHJK4BCSJW,Haier,"12,387","15,750",21,22,0,Semi Automatic Top Load
LG 8 kg Inverter Wi-Fi with 6 Motion DD Technology Fully Automatic Front Load with In-built Heater Gre..., https://www.flipkart.com/lg-8-kg-inverter-wi-fi-6-motion-dd-technology-fully-automatic-front-load-in-built-heater-grey/p/itmf6v4pvdszh82f?pid=WMNF6V4P4ZTGPJJR,LG,"44,490","54,990",19,38,10,Fully Automatic Front Load
"TOSHIBA 8 kg I-clean, 15-Minute Quick Wash, GREATWAVES Technology Fully Automatic Top Load Grey", https://www.flipkart.com/toshiba-8-kg-i-clean-15-minute-quick-wash-greatwaves-technology-fully-automatic-top-load-grey/p/itm29943c8dd68e1?pid=WMNFSTYABHHB3SVV,TOSHIBA,"25,499","33,490",23,3,0,Fully Automatic Top Load
Lloyd 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lloyd-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmfec4ypp8urug9?pid=WMNFEC4Y8YTCK9UD,Lloyd,"26,790","28,990",7,52,8,Fully Automatic Front Load
"Godrej 8.5 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/godrej-8-5-kg-semi-automatic-top-load-white-maroon/p/itmfggs87pnxyegb?pid=WMNFGGS87CURYJG3,Godrej,"11,490","16,350",29,229,27,Semi Automatic Top Load
Whirlpool 6 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-6-kg-fully-automatic-top-load-grey/p/itmfg6tfbcntaxyp?pid=WMNFG6TFZCRDNGMG,Whirlpool,"14,590","22,000",33,40,3,Fully Automatic Top Load
BOSCH 6 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/bosch-6-kg-fully-automatic-front-load-in-built-heater-silver/p/itmetve4tgajygwm?pid=WMNETVE44HJSZJ4U,BOSCH,"31,900","31,990",0,175,26,Fully Automatic Front Load
BOSCH 12 kg Inverter Fully Automatic Top Load Silver, https://www.flipkart.com/bosch-12-kg-inverter-fully-automatic-top-load-silver/p/itmf7fhgzhhdrbwp?pid=WMNF7FHGHRXHGRZD,BOSCH,"32,699","39,899",18,58,6,Fully Automatic Top Load
"Godrej 8 kg Semi Automatic Top Load Brown, White", https://www.flipkart.com/godrej-8-kg-semi-automatic-top-load-brown-white/p/itm2d3177667251e?pid=WMNEJYCGQPQW4HGB,Godrej,"14,379","16,750",14,"1,274",170,Semi Automatic Top Load
Haier 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-6-2-kg-fully-automatic-top-load-grey/p/itm4a46af0a67a34?pid=WMNFZBY2ZCSZXD9Y,Haier,"13,490","20,250",33,6,0,Fully Automatic Top Load
"SAMSUNG 6.5 kg Fully Automatic Top Load Silver, Black", https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-silver-black/p/itmewzbzgehh7g4b?pid=WMNEWZBZGNZHDVT2,SAMSUNG,"18,990","19,900",4,10,0,Fully Automatic Top Load
Lloyd 7.5 kg Semi Automatic Top Load White, https://www.flipkart.com/lloyd-7-5-kg-semi-automatic-top-load-white/p/itmej7yh9nn5bfp5?pid=WMNEJ7YHHBJYDEUX,Lloyd,"9,989","12,890",22,9,0,Semi Automatic Top Load
SAMSUNG 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-fully-automatic-top-load-grey/p/itmefg4yspg8zkda?pid=WMNEFG4WMYUEJYWW,SAMSUNG,"18,990","21,090",9,122,26,Fully Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-maroon/p/itmewggreqfj2sbg?pid=WMNEWGGR2JZGVWUC,SAMSUNG,"22,265","24,000",7,319,42,Fully Automatic Top Load
"Lloyd 7.5 kg Semi Automatic Top Load Blue, White", https://www.flipkart.com/lloyd-7-5-kg-semi-automatic-top-load-blue-white/p/itmfec4yu2f4sfpp?pid=WMNFEC4YMYHGZDZN,Lloyd,"11,890","12,500",4,0,0,Semi Automatic Top Load
DMR 4.6/2 kg Washer with Dryer Blue, https://www.flipkart.com/dmr-4-6-2-kg-washer-dryer-blue/p/itm59fe77d24d6fe?pid=WMNEFJBSFTPNZ2Z9,DMR,"5,299","6,299",15,82,20,Washer with Dryer | 240 W
"Haier 8 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/haier-8-kg-semi-automatic-top-load-white-blue/p/itmeux3ugyantqm5?pid=WMNEUX3U49TJB9RG,Haier,"13,100","14,290",8,88,19,Semi Automatic Top Load
"ONIDA 7.2 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/onida-7-2-kg-semi-automatic-top-load-red-white/p/itm25131ee363719?pid=WMNFMAFGDUMY34GX,ONIDA,"11,300","16,000",29,15,2,Semi Automatic Top Load
SAMSUNG 7.5 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/samsung-7-5-kg-fully-automatic-top-load-maroon/p/itmewzbzhcvcy98g?pid=WMNEWZBZJYT373K2,SAMSUNG,"26,276","28,100",6,87,9,Fully Automatic Top Load
Godrej 6.5 kg Semi Automatic Top Load Red, https://www.flipkart.com/godrej-6-5-kg-semi-automatic-top-load-red/p/itmdz5ywfmsy6wqs?pid=WMNDZ5YQ72GVA6CY,Godrej,"10,318","12,500",17,241,19,Semi Automatic Top Load
LG 8 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/lg-8-kg-fully-automatic-front-load-in-built-heater-silver/p/itmeuw4ppmyzpjaf?pid=WMNEUW4P5HZCFFYP,LG,"49,990","51,257",2,42,9,Fully Automatic Front Load
SAMSUNG 7 kg Fully Automatic Top Load Blue, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-blue/p/itmewh4jmz6zmq8q?pid=WMNEWH4JMJBXXDNS,SAMSUNG,"21,990","25,300",13,29,3,Fully Automatic Top Load
LG 6.5 kg Inverter Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-6-5-kg-inverter-fully-automatic-front-load-in-built-heater-white/p/itmeup8twgqghfcp?pid=WMNEUP8TGTS8QVTZ,LG,"37,990","39,990",5,155,28,Fully Automatic Front Load
Godrej 6.2 kg Fully Automatic Top Load Brown, https://www.flipkart.com/godrej-6-2-kg-fully-automatic-top-load-brown/p/itmdfc2686f98594?pid=WMNFQX9HHHPRH5FW,Godrej,"14,399","19,990",27,0,0,Fully Automatic Top Load
Godrej 6 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/godrej-6-kg-fully-automatic-front-load-in-built-heater-silver/p/itm615eeb5a83038?pid=WMNFSKD5QDEMUE4P,Godrej,"31,179","33,300",6,9,0,Fully Automatic Front Load
"Godrej 7 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/godrej-7-kg-semi-automatic-top-load-white-maroon/p/itm7f40d8a89f28f?pid=WMNFT34KCY4F2MGH,Godrej,"10,399","12,400",16,185,18,Semi Automatic Top Load
Lloyd 8 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/lloyd-8-kg-fully-automatic-front-load-in-built-heater-silver/p/itm09a59f44dfd2e?pid=WMNFRGHSHFW5VN7Y,Lloyd,"30,890","39,990",22,0,0,Fully Automatic Front Load
"TOSHIBA 7.5 kg Easy Kit, Air Dry Technology Semi Automatic Top Load Black, White, Gold", https://www.flipkart.com/toshiba-7-5-kg-easy-kit-air-dry-technology-semi-automatic-top-load-black-white-gold/p/itmb525748d88d66?pid=WMNFSTYANEMVBN5B,TOSHIBA,"11,699","13,900",15,0,0,Semi Automatic Top Load
BOSCH 6.2 kg Fully Automatic Front Load Silver, https://www.flipkart.com/bosch-6-2-kg-fully-automatic-front-load-silver/p/itmfg6tfk64gzv85?pid=WMNFG6TFW8C8HHCH,BOSCH,"28,742","33,250",13,0,0,Fully Automatic Front Load
BPL 6.5 kg Semi Automatic Top Load Maroon, https://www.flipkart.com/bpl-6-5-kg-semi-automatic-top-load-maroon/p/itmehf4c5pgdk89d?pid=WMNEHF4CGFUU6HJH,BPL,"10,990",mrp not available,0,958,226,Semi Automatic Top Load
